ticker,name,sector,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,net_pnl,pnl_pct,holding_days,exit_reason
3020.SR,Yamama Cement,Materials,2025-04-10 00:00:00+03:00,2025-04-17 00:00:00+03:00,35.06988974380493,35.314648475646976,589,144.16289305496593,123.36256510280987,0.0069791702691419655,6,stop_loss
2040.SR,Saudi Ceramic,Materials,2025-04-10 00:00:00+03:00,2025-04-17 00:00:00+03:00,25.553440052032467,26.927372303009033,628,862.8294536132832,845.9190638069936,0.05376701720703503,6,stop_loss
4250.SR,Jabal Omar,Real Estate,2025-04-07 00:00:00+03:00,2025-04-21 00:00:00+03:00,22.962940534591674,25.374599618911745,1313,3166.5083777122536,3133.1915284126226,0.10502396592836694,13,take_profit
1180.SR,Al Rajhi Bank,Banking,2025-04-07 00:00:00+03:00,2025-04-23 00:00:00+03:00,31.173234613996215,34.756764254011394,1336,4787.595599060279,4741.160562016919,0.11495533538268887,15,take_profit
2310.SR,Sipchem,Energy,2025-04-10 00:00:00+03:00,2025-04-23 00:00:00+03:00,17.91166016960144,18.00814558110142,1476,142.41246737397086,115.83244449626517,0.005386737498723315,12,stop_loss
4004.SR,Dallah Healthcare,Healthcare,2025-04-10 00:00:00+03:00,2025-04-25 00:00:00+03:00,119.34339867401121,123.25289389616692,141,551.2388263239554,533.8601682845959,0.03275837009497762,14,stop_loss
1120.SR,Al Jazira Bank,Banking,2025-04-07 00:00:00+03:00,2025-04-28 00:00:00+03:00,89.5032339960734,97.51308184751957,419,3356.126249755944,3315.2682684618335,0.08949227300320306,20,time_exit
4002.SR,Mouwasat,Healthcare,2025-04-07 00:00:00+03:00,2025-04-28 00:00:00+03:00,64.90438444987873,71.0122738739562,382,2333.2137599975936,2306.087071377742,0.0941059602651988,20,time_exit
1150.SR,Alinma Bank,Banking,2025-04-07 00:00:00+03:00,2025-04-28 00:00:00+03:00,26.8204228447811,28.727033237642154,939,1790.3071588965302,1763.332474686384,0.07108800647533631,20,time_exit
3060.SR,Yanbu Cement,Materials,2025-04-07 00:00:00+03:00,2025-04-28 00:00:00+03:00,19.98546729796798,20.593117836808798,1153,700.621071283464,676.8772064176234,0.030404620006188265,20,time_exit
2222.SR,Saudi Aramco,Energy,2025-04-07 00:00:00+03:00,2025-04-28 00:00:00+03:00,23.93940128641697,24.77502159884529,924,772.1131686837662,749.2210487264331,0.03490564790784645,20,time_exit
4100.SR,Makkah Construction,Real Estate,2025-04-10 00:00:00+03:00,2025-04-28 00:00:00+03:00,98.06154848480223,108.8927364526862,222,2404.5237288702397,2380.349541377743,0.11045295669140498,17,take_profit
2070.SR,Saudi Pharma,Industrial,2025-04-10 00:00:00+03:00,2025-04-29 00:00:00+03:00,22.822799236297605,25.4745,743,1970.2136674308786,1951.2861139308786,0.11618648248393226,18,take_profit
1060.SR,Saudi Awwal Bank,Banking,2025-04-09 00:00:00+03:00,2025-04-30 00:00:00+03:00,30.76164389046429,33.14491470026289,643,1532.4431307004993,1511.1309505482302,0.07747540470479808,20,time_exit
2310.SR,Sipchem,Energy,2025-04-23 00:00:00+03:00,2025-04-30 00:00:00+03:00,18.044197924607126,18.045939398292898,1826,3.17993095022036,-29.771954391062472,9.651155972956182e-05,6,stop_loss
8010.SR,Tawuniya,Insurance,2025-04-10 00:00:00+03:00,2025-05-01 00:00:00+03:00,125.29949072265623,141.2482444852019,145,2312.569295569121,2292.0883001187667,0.1272850645326835,20,time_exit
3020.SR,Yamama Cement,Materials,2025-04-17 00:00:00+03:00,2025-05-01 00:00:00+03:00,35.38534847259521,35.76419923782348,637,241.3279374504091,218.54614253591555,0.010706430248148546,13,stop_loss
4001.SR,Al Othaim Markets,Retail,2025-04-14 00:00:00+03:00,2025-05-02 00:00:00+03:00,8.778782089658764,8.494305717893706,2803,-797.3872700574564,-821.1968089847124,-0.03240499295456545,17,stop_loss
2082.SR,ACWA Power,Utilities,2025-05-02 00:00:00+03:00,2025-05-07 00:00:00+03:00,315.51521221923826,297.702,99,-1763.5080097045884,-1792.9805077045885,-0.05645753843038359,4,stop_loss
8050.SR,Salama,Insurance,2025-05-05 00:00:00+03:00,2025-05-08 00:00:00+03:00,14.014,12.507480457305908,1739,-2619.837484745025,-2641.5879932602797,-0.1075010377261375,2,stop_loss
1320.SR,Saudi Steel Pipe,Materials,2025-05-07 00:00:00+03:00,2025-05-08 00:00:00+03:00,53.674789548935536,50.95449403717777,419,-1139.803819426505,-1161.1537524280825,-0.0506810652564863,0,stop_loss
2082.SR,ACWA Power,Utilities,2025-05-07 00:00:00+03:00,2025-05-12 00:00:00+03:00,298.29799999999994,292.3074060974121,87,-521.1816695251403,-546.6124138556152,-0.020082581521122522,4,stop_loss
8050.SR,Salama,Insurance,2025-05-08 00:00:00+03:00,2025-05-15 00:00:00+03:00,12.532520458221434,13.826160152435303,1830,2367.3606404113807,2342.058767332424,0.10322262776481095,6,take_profit
7030.SR,Zain KSA,Telecom,2025-05-08 00:00:00+03:00,2025-05-16 00:00:00+03:00,11.511499999999998,10.989,1978,-1033.5049999999947,-1055.2412419999946,-0.04538939321547997,7,stop_loss
4300.SR,Dar Al Arkan,Real Estate,2025-05-09 00:00:00+03:00,2025-05-16 00:00:00+03:00,21.101079923629758,20.399580076217653,1058,-742.1868385620071,-763.7695942826454,-0.03324473675996742,6,stop_loss
1140.SR,Bank Albilad,Banking,2025-05-07 00:00:00+03:00,2025-05-20 00:00:00+03:00,27.158807395935057,25.876982941624497,1181,-1513.8346805407705,-1544.395397394829,-0.04719737636573884,12,stop_loss
2050.SR,Savola,Food,2025-05-09 00:00:00+03:00,2025-05-20 00:00:00+03:00,28.128100381851194,26.073900381088258,745,-1530.3790005683875,-1549.8040563522982,-0.07303017171000803,10,stop_loss
4001.SR,Al Othaim Markets,Retail,2025-05-13 00:00:00+03:00,2025-05-20 00:00:00+03:00,8.138763345490148,7.931832195715557,4303,-890.4247374800648,-924.5554114182288,-0.025425379875341325,6,stop_loss
4004.SR,Dallah Healthcare,Healthcare,2025-05-05 00:00:00+03:00,2025-05-21 00:00:00+03:00,118.15590889296026,116.3396635904665,243,-441.3476085059824,-469.61814675846574,-0.015371599435954786,15,stop_loss
2082.SR,ACWA Power,Utilities,2025-05-12 00:00:00+03:00,2025-05-21 00:00:00+03:00,292.8926061096191,284.715,80,-654.2084887695319,-676.9856887695319,-0.02792015209342147,8,stop_loss
2310.SR,Sipchem,Energy,2025-05-05 00:00:00+03:00,2025-05-22 00:00:00+03:00,17.43830663686167,17.743599346725542,2550,778.4964101528697,733.2502318187195,0.0175070158027002,16,stop_loss
1321.SR,East Pipes,Materials,2025-05-05 00:00:00+03:00,2025-05-22 00:00:00+03:00,125.70656716969404,120.25219535084535,195,-1063.6025046754935,-1087.0516827689084,-0.04338971257950042,16,stop_loss
1150.SR,Alinma Bank,Banking,2025-05-14 00:00:00+03:00,2025-05-23 00:00:00+03:00,27.529857493472374,26.694042566981352,1208,-1009.6644312011542,-1041.9108346220678,-0.030360307048055146,8,stop_loss
7020.SR,Mobily,Telecom,2025-05-16 00:00:00+03:00,2025-05-23 00:00:00+03:00,57.4102925453186,55.63058900387546,328,-583.7427615933501,-601.9895947866213,-0.030999729535227116,6,stop_loss
7010.SR,STC,Telecom,2025-05-15 00:00:00+03:00,2025-05-26 00:00:00+03:00,42.49302217804918,41.19089304652988,773,-1006.5458186644197,-1038.3863789893874,-0.03064336365776188,10,stop_loss
2082.SR,ACWA Power,Utilities,2025-05-21 00:00:00+03:00,2025-05-26 00:00:00+03:00,285.28499999999997,250.749,70,-2417.519999999998,-2435.0724299999983,-0.12105788947894203,4,stop_loss
1010.SR,Riyad Bank,Banking,2025-05-15 00:00:00+03:00,2025-05-27 00:00:00+03:00,27.905109547976185,27.122851524353027,681,-532.7177140873702,-551.1883759754546,-0.028032788127143937,11,stop_loss
4250.SR,Jabal Omar,Real Estate,2025-05-20 00:00:00+03:00,2025-05-27 00:00:00+03:00,23.60357992362976,22.877099618911743,799,-580.4577634696952,-598.7365660652057,-0.030778394932826747,6,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2025-05-21 00:00:00+03:00,2025-05-27 00:00:00+03:00,62.31994276973828,58.233933468022094,261,-1066.4484277479253,-1081.647484383079,-0.06556503616849119,5,stop_loss
1304.SR,Yamamah Steel,Industrial,2025-05-22 00:00:00+03:00,2025-05-27 00:00:00+03:00,30.880850381851193,29.920050762176512,583,-560.1461782703391,-577.589567864688,-0.031113120519483672,4,stop_loss
1321.SR,East Pipes,Materials,2025-05-23 00:00:00+03:00,2025-05-27 00:00:00+03:00,116.43787911149866,109.84574773839378,148,-975.6354432195218,-991.8926138848041,-0.05661500727604618,3,stop_loss
3060.SR,Yanbu Cement,Materials,2025-05-16 00:00:00+03:00,2025-05-28 00:00:00+03:00,19.521982032775878,18.909403917639732,1495,-915.804282128537,-944.0738409854084,-0.031378889403118726,11,stop_loss
2050.SR,Savola,Food,2025-05-20 00:00:00+03:00,2025-05-28 00:00:00+03:00,26.12610038185119,25.374599618911745,636,-477.95448522948817,-494.092730587116,-0.028764367890949605,7,stop_loss
4001.SR,Al Othaim Markets,Retail,2025-05-21 00:00:00+03:00,2025-05-28 00:00:00+03:00,7.919054446220397,7.703029758328606,3759,-812.036801785241,-840.9924906467982,-0.02727910123094235,6,stop_loss
4310.SR,Emaar Economic City,Real Estate,2025-05-22 00:00:00+03:00,2025-05-28 00:00:00+03:00,14.014,13.566419923782348,1680,-751.9345280456539,-774.7261135176083,-0.03193806737674121,5,stop_loss
2082.SR,ACWA Power,Utilities,2025-05-26 00:00:00+03:00,2025-05-29 00:00:00+03:00,251.25099999999998,268.9308121948242,72,1272.946478027346,1253.5834595493188,0.07036713165250785,2,stop_loss
1150.SR,Alinma Bank,Banking,2025-05-26 00:00:00+03:00,2025-05-30 00:00:00+03:00,25.81841104338214,25.278818372074696,1218,-657.2238736524691,-688.0134744296561,-0.020899530586943493,3,stop_loss
1140.SR,Bank Albilad,Banking,2025-05-27 00:00:00+03:00,2025-06-02 00:00:00+03:00,26.076390019465915,24.747627754271523,1009,-1340.7211255811415,-1365.6914819852013,-0.050956526735582486,5,stop_loss
1321.SR,East Pipes,Materials,2025-05-27 00:00:00+03:00,2025-06-02 00:00:00+03:00,110.06565914527745,113.6999836944264,167,606.9321997078735,587.9443024309043,0.03301960463755482,5,stop_loss
4250.SR,Jabal Omar,Real Estate,2025-05-27 00:00:00+03:00,2025-06-02 00:00:00+03:00,22.9228996181488,20.979,829,-1611.4927834453565,-1628.8843744453566,-0.08480164597543993,5,stop_loss
4100.SR,Makkah Construction,Real Estate,2025-05-30 00:00:00+03:00,2025-06-02 00:00:00+03:00,96.79669694519042,89.81010152435303,296,-2068.032244567867,-2094.6160346190754,-0.07217803542194667,2,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2025-05-27 00:00:00+03:00,2025-06-03 00:00:00+03:00,58.35051791940952,57.24356000016654,299,-330.980417853651,-348.09624229370075,-0.018970832800007886,6,stop_loss
2050.SR,Savola,Food,2025-05-28 00:00:00+03:00,2025-06-03 00:00:00+03:00,25.425399618148802,27.972,720,1833.5522749328634,1813.4124349328633,0.10015969935958924,5,take_profit
6002.SR,Herfy,Food,2025-05-22 00:00:00+03:00,2025-06-05 00:00:00+03:00,23.043020458221434,21.39858007621765,747,-1228.3969653568256,-1244.3817046737602,-0.07136392492404653,13,stop_loss
4300.SR,Dar Al Arkan,Real Estate,2025-05-16 00:00:00+03:00,2025-06-12 00:00:00+03:00,20.440420076370238,20.33964060974121,939,-94.63191916465732,-113.73084169720431,-0.004930400953233494,26,time_exit
1322.SR,Almasane Mining,Materials,2025-05-16 00:00:00+03:00,2025-06-12 00:00:00+03:00,57.46420993423461,59.608020574820266,319,683.8755943468242,664.8606357834565,0.0373068844597213,26,time_exit
7030.SR,Zain KSA,Telecom,2025-05-19 00:00:00+03:00,2025-06-12 00:00:00+03:00,11.071060420036314,10.729259771347046,1428,-488.0913263282756,-503.4127092817592,-0.030873343268065012,23,time_exit
4003.SR,Extra,Retail,2025-05-20 00:00:00+03:00,2025-06-12 00:00:00+03:00,84.7548636032807,86.63667306872243,372,700.0331211443249,667.8042787627602,0.022202967304036703,22,time_exit
1303.SR,Electrical Industries,Industrial,2025-05-23 00:00:00+03:00,2025-06-12 00:00:00+03:00,6.890154068764557,7.625105308281572,1829,1344.2258170766218,1330.2794994677747,0.10666688033128358,19,take_profit
2082.SR,ACWA Power,Utilities,2025-05-30 00:00:00+03:00,2025-06-12 00:00:00+03:00,260.26,255.3444060974121,56,-275.27325854492165,-289.57254528637674,-0.018887243151417432,12,stop_loss
1304.SR,Yamamah Steel,Industrial,2025-05-27 00:00:00+03:00,2025-06-13 00:00:00+03:00,29.97995076370239,26.4735,594,-2082.831753639219,-2098.557012639219,-0.11695985731730263,16,stop_loss
1150.SR,Alinma Bank,Banking,2025-05-30 00:00:00+03:00,2025-06-13 00:00:00+03:00,25.32942661706383,23.931914839417786,1177,-1644.871362289395,-1673.0392260553897,-0.055173447025625655,13,stop_loss
2070.SR,Saudi Pharma,Industrial,2025-06-02 00:00:00+03:00,2025-06-13 00:00:00+03:00,24.544520458221434,21.738240228652955,790,-2216.9613813590986,-2234.1345911397343,-0.11433428631637765,10,stop_loss
4250.SR,Jabal Omar,Real Estate,2025-06-02 00:00:00+03:00,2025-06-13 00:00:00+03:00,21.020999999999997,19.38059961891174,798,-1309.039504108428,-1324.5052226043197,-0.07803626759375182,10,stop_loss
8050.SR,Salama,Insurance,2025-06-02 00:00:00+03:00,2025-06-13 00:00:00+03:00,12.392380114555358,10.829160152435303,1239,-1936.829533066748,-1950.2468624956152,-0.12614364211472084,10,stop_loss
1321.SR,East Pipes,Materials,2025-06-03 00:00:00+03:00,2025-06-13 00:00:00+03:00,112.38283228312811,96.5486241380653,137,-2169.286515873604,-2182.513677380519,-0.14089525796227842,9,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2025-06-03 00:00:00+03:00,2025-06-13 00:00:00+03:00,57.358161721888585,49.221542352218094,278,-2261.9801847683966,-2275.6637735423133,-0.14185634834537342,9,stop_loss
4280.SR,Kingdom Holding,Holding,2025-05-27 00:00:00+03:00,2025-06-16 00:00:00+03:00,8.024605423056611,8.063879143092953,1899,74.5807943490122,59.26748785627868,0.004894162138302516,19,stop_loss
8210.SR,Bupa Arabia,Insurance,2025-05-28 00:00:00+03:00,2025-06-16 00:00:00+03:00,158.91136845996064,160.15637046736924,127,158.11525494089236,137.77539589153645,0.00783456853637432,18,stop_loss
4310.SR,Emaar Economic City,Real Estate,2025-05-30 00:00:00+03:00,2025-06-16 00:00:00+03:00,13.553539961814879,12.287700190544129,1597,-2021.5461147193878,-2041.1695719236868,-0.09339550957440412,16,stop_loss
4002.SR,Mouwasat,Healthcare,2025-06-02 00:00:00+03:00,2025-06-16 00:00:00+03:00,71.63811415386061,69.72237667628885,256,-490.42879425837236,-508.2777226875023,-0.02674187477153911,13,stop_loss
4100.SR,Makkah Construction,Real Estate,2025-06-02 00:00:00+03:00,2025-06-16 00:00:00+03:00,89.98990152740477,86.21370304870605,262,-989.3640014190639,-1011.9519916178249,-0.04196246928383118,13,stop_loss
2040.SR,Saudi Ceramic,Materials,2025-06-12 00:00:00+03:00,2025-06-16 00:00:00+03:00,27.57211107967717,25.74807183459268,691,-1260.4111183533842,-1278.2030359910877,-0.0661552261926347,3,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2025-06-13 00:00:00+03:00,2025-06-17 00:00:00+03:00,49.32008397854886,55.16377972642524,397,2319.9472119069233,2298.0471913555325,0.11848511349692803,3,take_profit
8050.SR,Salama,Insurance,2025-06-13 00:00:00+03:00,2025-06-17 00:00:00+03:00,10.850840152740478,11.948040038108825,1578,1731.3814191112522,1712.5274119311164,0.1011165835938741,3,take_profit
7010.SR,STC,Telecom,2025-05-30 00:00:00+03:00,2025-06-18 00:00:00+03:00,41.07821267217472,40.60663012876807,801,-377.7376172687303,-410.2635280018735,-0.01148011348911715,18,stop_loss
2030.SR,Saudi Kayan,Energy,2025-06-13 00:00:00+03:00,2025-06-18 00:00:00+03:00,54.3542992362976,57.64230076217651,404,1328.3526164550804,1305.065126947161,0.06049202311641966,4,stop_loss
6002.SR,Herfy,Food,2025-06-13 00:00:00+03:00,2025-06-19 00:00:00+03:00,20.019999999999996,20.179800762176512,1124,179.6160566864043,156.93396062971792,0.007982056052773023,5,stop_loss
4250.SR,Jabal Omar,Real Estate,2025-06-13 00:00:00+03:00,2025-06-19 00:00:00+03:00,19.419399618148802,18.84114060974121,1024,-592.1372246093742,-611.4305525937492,-0.029777388579365183,5,stop_loss
6001.SR,Halwani Bros,Food,2025-06-13 00:00:00+03:00,2025-06-19 00:00:00+03:00,37.13709847259521,38.911050762176515,570,1011.1528050613424,988.9735061269018,0.04776765990187326,5,stop_loss
2070.SR,Saudi Pharma,Industrial,2025-06-13 00:00:00+03:00,2025-06-19 00:00:00+03:00,21.781760229110716,22.777199237823485,868,864.041059562683,844.2704506242522,0.045700576915835844,5,stop_loss
1211.SR,Maaden,Materials,2025-06-16 00:00:00+03:00,2025-06-19 00:00:00+03:00,49.19915152740478,47.20275,389,-776.6001941604587,-794.9620639104587,-0.04057796659954083,2,stop_loss
4100.SR,Makkah Construction,Real Estate,2025-06-16 00:00:00+03:00,2025-06-19 00:00:00+03:00,86.38630305480956,85.11479695129394,300,-381.4518310546859,-406.98627014007405,-0.014718839197330746,2,stop_loss
2040.SR,Saudi Ceramic,Materials,2025-06-16 00:00:00+03:00,2025-06-19 00:00:00+03:00,25.799619525953222,25.993760373769078,677,131.43335397133433,113.83557819829267,0.007524950033490185,2,stop_loss
4310.SR,Emaar Economic City,Real Estate,2025-06-16 00:00:00+03:00,2025-06-19 00:00:00+03:00,12.312300190925598,12.007980457305909,1723,-524.3429010267241,-545.0326513546622,-0.0247167246493859,2,stop_loss
1304.SR,Yamamah Steel,Industrial,2025-06-16 00:00:00+03:00,2025-06-19 00:00:00+03:00,28.328299236297603,27.422550762176513,563,-509.9363909301736,-525.375287009279,-0.031973274024179266,2,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2025-06-17 00:00:00+03:00,2025-06-19 00:00:00+03:00,55.27421772387554,50.90517768973496,310,-1354.402410583578,-1370.183015667396,-0.07904300077056325,1,stop_loss
1321.SR,East Pipes,Materials,2025-06-13 00:00:00+03:00,2025-06-23 00:00:00+03:00,96.74191467688024,106.76236751083746,195,1953.9883026216582,1933.169640957045,0.10357922796365693,9,take_profit
1140.SR,Bank Albilad,Banking,2025-06-18 00:00:00+03:00,2025-06-25 00:00:00+03:00,23.222747834897902,25.53326521417382,1010,2333.6225530686775,2307.8339552023617,0.0994937117563579,6,take_profit
8050.SR,Salama,Insurance,2025-06-18 00:00:00+03:00,2025-06-25 00:00:00+03:00,11.691680305480956,13.646339847564697,1390,2716.9767634964,2698.0083511082853,0.1671838000195245,6,take_profit
4310.SR,Emaar Economic City,Real Estate,2025-06-19 00:00:00+03:00,2025-06-25 00:00:00+03:00,12.032020458221433,13.26671973323822,2196,2711.3996079368644,2682.2658914026733,0.10261778387960785,5,take_profit
1320.SR,Saudi Steel Pipe,Materials,2025-06-20 00:00:00+03:00,2025-06-25 00:00:00+03:00,48.248200763702386,53.74619923782349,341,1874.8174796752965,1856.4900257351987,0.11395240417456787,4,take_profit
2040.SR,Saudi Ceramic,Materials,2025-06-23 00:00:00+03:00,2025-06-25 00:00:00+03:00,25.50420271113558,28.401498549542076,635,1839.782857388125,1821.7479058091658,0.11360072185834236,1,take_profit
1060.SR,Saudi Awwal Bank,Banking,2025-06-05 00:00:00+03:00,2025-06-26 00:00:00+03:00,31.326939972181044,31.69992203306614,691,257.73060407160165,235.82595794675294,0.011906112158299287,20,time_exit
2070.SR,Saudi Pharma,Industrial,2025-06-19 00:00:00+03:00,2025-06-26 00:00:00+03:00,22.822799236297605,25.574400381088257,809,2226.045326135637,2205.3556362273366,0.12056370107372616,6,take_profit
6001.SR,Halwani Bros,Food,2025-06-19 00:00:00+03:00,2025-06-30 00:00:00+03:00,38.98895076370239,43.69626167678833,585,2753.776884155275,2728.214571074354,0.12073448556272282,10,take_profit
6002.SR,Herfy,Food,2025-06-19 00:00:00+03:00,2025-06-30 00:00:00+03:00,20.22020076370239,23.946029314041137,1052,3919.571634956362,3894.3804121179905,0.18426268828285042,10,take_profit
2030.SR,Saudi Kayan,Energy,2025-06-18 00:00:00+03:00,2025-07-01 00:00:00+03:00,57.75770076370239,64.28564847564697,295,1925.7445750236502,1906.7803087233344,0.1130229843921875,12,take_profit
4009.SR,Middle East Healthcare,Healthcare,2025-06-19 00:00:00+03:00,2025-07-01 00:00:00+03:00,51.00708995738208,56.10463482210093,363,1850.408785892942,1830.0428034525194,0.09993796683908052,11,take_profit
1211.SR,Maaden,Materials,2025-06-20 00:00:00+03:00,2025-07-01 00:00:00+03:00,47.997950763702384,52.996949237823486,353,1764.646461364749,1745.9385382837972,0.10415024797061778,10,take_profit
4250.SR,Jabal Omar,Real Estate,2025-06-19 00:00:00+03:00,2025-07-02 00:00:00+03:00,18.87886061096191,19.970009771347044,1072,1169.711899932862,1148.304049457978,0.05779740540864853,12,stop_loss
4100.SR,Makkah Construction,Real Estate,2025-06-19 00:00:00+03:00,2025-07-03 00:00:00+03:00,85.28519694519042,90.30960152435303,324,1627.9070836486844,1598.646772754794,0.05891297387038463,13,stop_loss
2082.SR,ACWA Power,Utilities,2025-06-20 00:00:00+03:00,2025-07-03 00:00:00+03:00,236.23599999999996,245.6540939025879,59,555.6675402526885,541.1739487124357,0.039867310243095755,12,stop_loss
3020.SR,Yamama Cement,Materials,2025-06-16 00:00:00+03:00,2025-07-07 00:00:00+03:00,33.13309847259521,35.384578170776365,700,1576.03578872681,1551.2665840072666,0.06795258523869663,20,time_exit
3060.SR,Yanbu Cement,Materials,2025-06-16 00:00:00+03:00,2025-07-07 00:00:00+03:00,18.261305812564835,18.493100890599482,1631,378.05777227450955,347.8955247219418,0.012693236749540482,20,time_exit
8010.SR,Tawuniya,Insurance,2025-07-18 00:00:00+03:00,2025-07-23 00:00:00+03:00,147.147,136.863,261,-2684.123999999998,-2719.845242999998,-0.0698892943790902,4,stop_loss
8050.SR,Salama,Insurance,2025-07-21 00:00:00+03:00,2025-07-25 00:00:00+03:00,12.912899618148803,13.186799809455872,1924,526.9839680748009,501.6125652414078,0.02121136223517972,3,stop_loss
1321.SR,East Pipes,Materials,2025-07-21 00:00:00+03:00,2025-07-29 00:00:00+03:00,111.99663492952263,108.97854503564665,235,-709.2511250608555,-734.8610831442325,-0.0269480408565419,7,stop_loss
2082.SR,ACWA Power,Utilities,2025-07-22 00:00:00+03:00,2025-07-30 00:00:00+03:00,232.63239389038083,209.2905,74,-1727.3001478881804,-1742.7876448881805,-0.10033810640052043,7,stop_loss
2380.SR,Petro Rabigh,Energy,2025-07-23 00:00:00+03:00,2025-07-30 00:00:00+03:00,7.057050190925597,7.112879885673523,4084,228.00847335052973,198.95947189743904,0.00791119422952602,6,stop_loss
4100.SR,Makkah Construction,Real Estate,2025-07-23 00:00:00+03:00,2025-07-30 00:00:00+03:00,81.68159847259521,81.26864847564697,295,-121.82024909973151,-145.79450040004735,-0.005055606215722985,6,stop_loss
6001.SR,Halwani Bros,Food,2025-07-24 00:00:00+03:00,2025-08-01 00:00:00+03:00,40.840799236297606,41.4585,593,366.2965528755201,341.71166237552006,0.015124600283370704,7,stop_loss
2050.SR,Savola,Food,2025-07-28 00:00:00+03:00,2025-08-01 00:00:00+03:00,25.745719312667845,24.575400381088258,806,-943.277058853147,-963.0848315603041,-0.04545683565359726,3,stop_loss
3020.SR,Yamama Cement,Materials,2025-07-30 00:00:00+03:00,2025-08-01 00:00:00+03:00,33.8337992362976,32.84712106704712,800,-789.3425354003853,-815.620232254023,-0.029162499971092548,1,stop_loss
2030.SR,Saudi Kayan,Energy,2025-07-21 00:00:00+03:00,2025-08-04 00:00:00+03:00,60.56049999999999,59.79014847564697,466,-358.98381034850627,-386.84601953815775,-0.012720362684472852,13,stop_loss
8010.SR,Tawuniya,Insurance,2025-07-23 00:00:00+03:00,2025-08-04 00:00:00+03:00,137.13699999999997,134.4654060974121,194,-518.2892171020445,-544.3755058849424,-0.019481204216133197,11,stop_loss
1321.SR,East Pipes,Materials,2025-07-29 00:00:00+03:00,2025-08-04 00:00:00+03:00,109.19672030098327,102.81176496105687,162,-1034.3627650680778,-1051.018270991769,-0.05847204313762633,5,stop_loss
4100.SR,Makkah Construction,Real Estate,2025-07-30 00:00:00+03:00,2025-08-04 00:00:00+03:00,81.4313484725952,80.919,221,-113.2290124435407,-131.1121114435407,-0.006291784210937235,4,stop_loss
2082.SR,ACWA Power,Utilities,2025-07-30 00:00:00+03:00,2025-08-04 00:00:00+03:00,209.70949999999996,213.786,57,232.3605000000022,220.1746980000022,0.01943879509511981,4,stop_loss
4001.SR,Al Othaim Markets,Retail,2025-07-30 00:00:00+03:00,2025-08-05 00:00:00+03:00,7.244040370770172,6.95894126391877,3166,-902.6237722915392,-924.655780333106,-0.039356366372802376,5,stop_loss
8210.SR,Bupa Arabia,Insurance,2025-08-01 00:00:00+03:00,2025-08-05 00:00:00+03:00,167.8676969451904,158.841,132,-1191.523996765132,-1212.4910087651322,-0.05377268592740425,3,stop_loss
7020.SR,Mobily,Telecom,2025-07-21 00:00:00+03:00,2025-08-06 00:00:00+03:00,55.84010084870839,61.78814847564697,694,4127.945053095375,4085.0640780532763,0.10651928518277676,15,take_profit
2070.SR,Saudi Pharma,Industrial,2025-07-21 00:00:00+03:00,2025-08-11 00:00:00+03:00,24.524499999999996,26.193779314041137,1472,2457.1791502685596,2418.621907118291,0.06806578376893069,20,time_exit
4100.SR,Makkah Construction,Real Estate,2025-08-04 00:00:00+03:00,2025-08-11 00:00:00+03:00,81.08099999999999,78.62129695129394,224,-550.9734829101544,-568.5846534272442,-0.030336367937075837,6,stop_loss
2310.SR,Sipchem,Energy,2025-07-22 00:00:00+03:00,2025-08-12 00:00:00+03:00,17.383675538145688,17.67847455975974,1903,561.0025381315378,527.360401044315,0.016958382648546433,20,time_exit
7030.SR,Zain KSA,Telecom,2025-07-22 00:00:00+03:00,2025-08-12 00:00:00+03:00,10.190180305480956,10.649339847564697,3189,1464.2597797050503,1430.2990349311665,0.045059020382276715,20,stop_loss
2320.SR,Al-Babtain Power,Industrial,2025-07-25 00:00:00+03:00,2025-08-12 00:00:00+03:00,52.286403175353996,57.97993168534904,356,2026.8961495582344,2006.25529387825,0.1088911870816689,17,take_profit
8010.SR,Tawuniya,Insurance,2025-08-06 00:00:00+03:00,2025-08-12 00:00:00+03:00,130.3301969451904,125.27460152435303,177,-894.8403894882158,-917.0139939580263,-0.03879066815930221,5,stop_loss
2380.SR,Petro Rabigh,Energy,2025-07-30 00:00:00+03:00,2025-08-13 00:00:00+03:00,7.127119885444641,7.152839847564697,3286,84.5157955265044,61.011563787406814,0.0036087455428639448,13,stop_loss
4300.SR,Dar Al Arkan,Real Estate,2025-08-04 00:00:00+03:00,2025-08-13 00:00:00+03:00,18.46845076370239,18.381599618911743,1175,-102.05009512900949,-123.6484746812308,-0.0047026762505354425,8,stop_loss
1321.SR,East Pipes,Materials,2025-08-04 00:00:00+03:00,2025-08-13 00:00:00+03:00,103.01759432033825,106.19439457515146,165,524.1720420441807,506.64996693928066,0.03083745330855625,8,stop_loss
1140.SR,Bank Albilad,Banking,2025-07-30 00:00:00+03:00,2025-08-14 00:00:00+03:00,25.249817934918713,25.214759771347047,1034,-36.25014113310244,-62.32220273667528,-0.0013884521330818078,14,stop_loss
